"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/05/2022","AQS","370810013","3","12","ug/m3 SC","11","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/06/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/07/2022","AQS","370810013","3","5","ug/m3 SC","5","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/08/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/09/2022","AQS","370810013","3","12","ug/m3 SC","11","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/10/2022","AQS","370810013","3","3","ug/m3 SC","3","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/11/2022","AQS","370810013","3","7","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/12/2022","AQS","370810013","3","16","ug/m3 SC","15","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/13/2022","AQS","370810013","3","15","ug/m3 SC","14","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/14/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/15/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/16/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/17/2022","AQS","370810013","3","8","ug/m3 SC","7","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/18/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/19/2022","AQS","370810013","3","17","ug/m3 SC","16","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/20/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/21/2022","AQS","370810013","3","6","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/22/2022","AQS","370810013","3","13","ug/m3 SC","12","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/23/2022","AQS","370810013","3","20","ug/m3 SC","19","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/24/2022","AQS","370810013","3","13","ug/m3 SC","12","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/25/2022","AQS","370810013","3","14","ug/m3 SC","13","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/26/2022","AQS","370810013","3","7","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/27/2022","AQS","370810013","3","15","ug/m3 SC","14","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/28/2022","AQS","370810013","3","21","ug/m3 SC","19","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/29/2022","AQS","370810013","3","6","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/30/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"01/31/2022","AQS","370810013","3","13","ug/m3 SC","12","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/01/2022","AQS","370810013","3","14","ug/m3 SC","13","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/02/2022","AQS","370810013","3","19","ug/m3 SC","18","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/03/2022","AQS","370810013","3","15","ug/m3 SC","14","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/04/2022","AQS","370810013","3","4","ug/m3 SC","4","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/05/2022","AQS","370810013","3","5","ug/m3 SC","5","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/06/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/07/2022","AQS","370810013","3","8","ug/m3 SC","7","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/08/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/09/2022","AQS","370810013","3","12","ug/m3 SC","11","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/10/2022","AQS","370810013","3","12","ug/m3 SC","11","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/11/2022","AQS","370810013","3","15","ug/m3 SC","14","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/12/2022","AQS","370810013","3","21","ug/m3 SC","19","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/13/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/14/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/15/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/16/2022","AQS","370810013","3","13","ug/m3 SC","12","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/17/2022","AQS","370810013","3","12","ug/m3 SC","11","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/18/2022","AQS","370810013","3","5","ug/m3 SC","5","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/19/2022","AQS","370810013","3","6","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/20/2022","AQS","370810013","3","8","ug/m3 SC","7","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/21/2022","AQS","370810013","3","19","ug/m3 SC","18","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/22/2022","AQS","370810013","3","15","ug/m3 SC","14","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/23/2022","AQS","370810013","3","8","ug/m3 SC","7","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/24/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/25/2022","AQS","370810013","3","7","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/26/2022","AQS","370810013","3","7","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/27/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"02/28/2022","AQS","370810013","3","8","ug/m3 SC","7","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/01/2022","AQS","370810013","3","12","ug/m3 SC","11","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/02/2022","AQS","370810013","3","13","ug/m3 SC","12","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/03/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/04/2022","AQS","370810013","3","9","ug/m3 SC","8","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/05/2022","AQS","370810013","3","26","ug/m3 SC","24","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/06/2022","AQS","370810013","3","15","ug/m3 SC","14","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/07/2022","AQS","370810013","3","16","ug/m3 SC","15","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/08/2022","AQS","370810013","3","4","ug/m3 SC","4","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/09/2022","AQS","370810013","3","3","ug/m3 SC","3","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/10/2022","AQS","370810013","3","6","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/11/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/12/2022","AQS","370810013","3","4","ug/m3 SC","4","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/13/2022","AQS","370810013","3","6","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/14/2022","AQS","370810013","3","10","ug/m3 SC","9","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/15/2022","AQS","370810013","3","17","ug/m3 SC","16","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/16/2022","AQS","370810013","3","13","ug/m3 SC","12","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/17/2022","AQS","370810013","3","5","ug/m3 SC","5","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/18/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/19/2022","AQS","370810013","3","11","ug/m3 SC","10","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/20/2022","AQS","370810013","3","3","ug/m3 SC","3","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/21/2022","AQS","370810013","3","7","ug/m3 SC","6","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
"03/22/2022","AQS","370810013","3","19","ug/m3 SC","18","Mendenhall School","1","100.0000","81102","PM10 Total 0-10um STP","24660","Greensboro-High Point, NC","37","North Carolina","081","Guilford","36.1090060008986","-79.802314"
