"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/23/2022","AQS","370130151","1","-0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/24/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","22","92.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/25/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/26/2022","AQS","370130151","1","-0.2","ppb","0","Bayview Ferry","22","92.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/27/2022","AQS","370130151","1","0.2","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/28/2022","AQS","370130151","1","1.4","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/29/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/30/2022","AQS","370130151","1","-0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"05/31/2022","AQS","370130151","1","1.5","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/01/2022","AQS","370130151","1","0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/02/2022","AQS","370130151","1","9.7","ppb","13","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/03/2022","AQS","370130151","1","1.4","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/04/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/05/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/06/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/07/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/08/2022","AQS","370130151","1","2.8","ppb","3","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/09/2022","AQS","370130151","1","3.2","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/10/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/11/2022","AQS","370130151","1","-0.9","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/12/2022","AQS","370130151","1","2.2","ppb","3","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/13/2022","AQS","370130151","1","0.2","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/14/2022","AQS","370130151","1","-0.1","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/15/2022","AQS","370130151","1","-0.9","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/16/2022","AQS","370130151","1","0.3","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/17/2022","AQS","370130151","1","3.6","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/18/2022","AQS","370130151","1","-0.5","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/19/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/20/2022","AQS","370130151","1","-0.5","ppb","0","Bayview Ferry","21","88.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/21/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/22/2022","AQS","370130151","1","2.6","ppb","3","Bayview Ferry","22","92.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/23/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/24/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/25/2022","AQS","370130151","1","-0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/26/2022","AQS","370130151","1","0","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/27/2022","AQS","370130151","1","5","ppb","7","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/28/2022","AQS","370130151","1","-0.3","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/29/2022","AQS","370130151","1","-0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"06/30/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/01/2022","AQS","370130151","1","0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/02/2022","AQS","370130151","1","-0.2","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/03/2022","AQS","370130151","1","-0.4","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/04/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/05/2022","AQS","370130151","1","2.9","ppb","3","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/06/2022","AQS","370130151","1","0.1","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/07/2022","AQS","370130151","1","0","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/08/2022","AQS","370130151","1","1","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/09/2022","AQS","370130151","1","0.4","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/10/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/11/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/12/2022","AQS","370130151","1","3.9","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/13/2022","AQS","370130151","1","2.6","ppb","3","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/14/2022","AQS","370130151","1","0","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/15/2022","AQS","370130151","1","0.9","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/16/2022","AQS","370130151","1","1.4","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/17/2022","AQS","370130151","1","1.8","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/18/2022","AQS","370130151","1","3.2","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/19/2022","AQS","370130151","1","3.4","ppb","4","Bayview Ferry","22","92.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/20/2022","AQS","370130151","1","4.1","ppb","6","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/21/2022","AQS","370130151","1","3.6","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/22/2022","AQS","370130151","1","2.3","ppb","3","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/23/2022","AQS","370130151","1","9.5","ppb","13","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/24/2022","AQS","370130151","1","6.1","ppb","9","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/25/2022","AQS","370130151","1","5.2","ppb","7","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/26/2022","AQS","370130151","1","3.9","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/27/2022","AQS","370130151","1","0","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/28/2022","AQS","370130151","1","0.4","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/29/2022","AQS","370130151","1","0","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/30/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"07/31/2022","AQS","370130151","1","7.5","ppb","10","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/01/2022","AQS","370130151","1","4.3","ppb","6","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/02/2022","AQS","370130151","1","0","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/03/2022","AQS","370130151","1","3.2","ppb","4","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/04/2022","AQS","370130151","1","1.7","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/05/2022","AQS","370130151","1","6.1","ppb","9","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/06/2022","AQS","370130151","1","-0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/07/2022","AQS","370130151","1","0.5","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/08/2022","AQS","370130151","1","5.3","ppb","7","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/09/2022","AQS","370130151","1","2.6","ppb","3","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/10/2022","AQS","370130151","1","1.5","ppb","1","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/11/2022","AQS","370130151","1","0.9","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/12/2022","AQS","370130151","1","-0.2","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/13/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/14/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/15/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/16/2022","AQS","370130151","1","-0.9","ppb","0","Bayview Ferry","21","88.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/17/2022","AQS","370130151","1","-0.8","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/18/2022","AQS","370130151","1","-0.7","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/19/2022","AQS","370130151","1","-0.6","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/20/2022","AQS","370130151","1","0.3","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/21/2022","AQS","370130151","1","0.1","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/22/2022","AQS","370130151","1","0.5","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/23/2022","AQS","370130151","1","-0.5","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
"08/24/2022","AQS","370130151","1","-0.3","ppb","0","Bayview Ferry","23","96.0000","42401","Sulfur dioxide","47820","Washington, NC","37","North Carolina","013","Beaufort","35.428","-76.7399"
