"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/12/2022","AQS","370670022","1","3.7","ppb","3","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/13/2022","AQS","370670022","1","6","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/14/2022","AQS","370670022","1","12.2","ppb","11","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/15/2022","AQS","370670022","1","9.2","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/16/2022","AQS","370670022","1","7.3","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/17/2022","AQS","370670022","1","20.9","ppb","19","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/18/2022","AQS","370670022","1","12.8","ppb","11","Hattie Avenue","20","83.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/19/2022","AQS","370670022","1","11.7","ppb","10","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/20/2022","AQS","370670022","1","8.5","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/21/2022","AQS","370670022","1","12.5","ppb","11","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/22/2022","AQS","370670022","1","7.1","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/23/2022","AQS","370670022","1","5.9","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/24/2022","AQS","370670022","1","2.8","ppb","2","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/25/2022","AQS","370670022","1","2.2","ppb","2","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/27/2022","AQS","370670022","1","4.8","ppb","4","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/28/2022","AQS","370670022","1","8.8","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/29/2022","AQS","370670022","1","8.4","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/30/2022","AQS","370670022","1","10.4","ppb","9","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/31/2022","AQS","370670022","1","12.9","ppb","11","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/01/2022","AQS","370670022","1","16","ppb","15","Hattie Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/02/2022","AQS","370670022","1","16.4","ppb","15","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/03/2022","AQS","370670022","1","10.1","ppb","9","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/04/2022","AQS","370670022","1","8.4","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/05/2022","AQS","370670022","1","8.4","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/06/2022","AQS","370670022","1","10.1","ppb","9","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/07/2022","AQS","370670022","1","8","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/08/2022","AQS","370670022","1","9.8","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/09/2022","AQS","370670022","1","6.8","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/10/2022","AQS","370670022","1","12","ppb","11","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/11/2022","AQS","370670022","1","14.9","ppb","13","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/12/2022","AQS","370670022","1","10.4","ppb","9","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/13/2022","AQS","370670022","1","13.9","ppb","12","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/14/2022","AQS","370670022","1","15.9","ppb","14","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/15/2022","AQS","370670022","1","7.9","ppb","7","Hattie Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/16/2022","AQS","370670022","1","8.7","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/17/2022","AQS","370670022","1","11.2","ppb","10","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/18/2022","AQS","370670022","1","7.9","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/19/2022","AQS","370670022","1","8.3","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/20/2022","AQS","370670022","1","15.8","ppb","14","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/21/2022","AQS","370670022","1","17.3","ppb","16","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/22/2022","AQS","370670022","1","15.2","ppb","14","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/23/2022","AQS","370670022","1","9.3","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/24/2022","AQS","370670022","1","6.9","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/25/2022","AQS","370670022","1","6.5","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/26/2022","AQS","370670022","1","7.4","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/27/2022","AQS","370670022","1","9.2","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/28/2022","AQS","370670022","1","13.4","ppb","12","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/29/2022","AQS","370670022","1","8.3","ppb","8","Hattie Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/30/2022","AQS","370670022","1","9.7","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/01/2022","AQS","370670022","1","11.1","ppb","10","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/02/2022","AQS","370670022","1","5.4","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/03/2022","AQS","370670022","1","7.4","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/04/2022","AQS","370670022","1","8.6","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/05/2022","AQS","370670022","1","7.7","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/06/2022","AQS","370670022","1","7.2","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/07/2022","AQS","370670022","1","6.2","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/08/2022","AQS","370670022","1","5.7","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/09/2022","AQS","370670022","1","8.2","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/10/2022","AQS","370670022","1","3","ppb","3","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/11/2022","AQS","370670022","1","9.7","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/12/2022","AQS","370670022","1","9.2","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/13/2022","AQS","370670022","1","8.9","ppb","8","Hattie Avenue","20","83.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/14/2022","AQS","370670022","1","10.7","ppb","9","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/15/2022","AQS","370670022","1","12.5","ppb","11","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/16/2022","AQS","370670022","1","7.6","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/17/2022","AQS","370670022","1","9","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/18/2022","AQS","370670022","1","7.6","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/19/2022","AQS","370670022","1","6.2","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/20/2022","AQS","370670022","1","7.3","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/21/2022","AQS","370670022","1","5.9","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/22/2022","AQS","370670022","1","15.6","ppb","14","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/23/2022","AQS","370670022","1","7.8","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/24/2022","AQS","370670022","1","6.4","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/25/2022","AQS","370670022","1","5.4","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/27/2022","AQS","370670022","1","7.2","ppb","7","Hattie Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/28/2022","AQS","370670022","1","8.9","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/29/2022","AQS","370670022","1","6.7","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/30/2022","AQS","370670022","1","7.1","ppb","7","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/31/2022","AQS","370670022","1","5.9","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/01/2022","AQS","370670022","1","6.5","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/02/2022","AQS","370670022","1","8.3","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/11/2022","AQS","370670022","1","7.3","ppb","7","Hattie Avenue","24","100.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/12/2022","AQS","370670022","1","14.2","ppb","13","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/13/2022","AQS","370670022","1","5.5","ppb","5","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/14/2022","AQS","370670022","1","6.7","ppb","6","Hattie Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/15/2022","AQS","370670022","1","10.3","ppb","9","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/16/2022","AQS","370670022","1","3.8","ppb","3","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/18/2022","AQS","370670022","1","9.2","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/19/2022","AQS","370670022","1","9.9","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/20/2022","AQS","370670022","1","9.1","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/21/2022","AQS","370670022","1","6.8","ppb","6","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/22/2022","AQS","370670022","1","8.1","ppb","8","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/23/2022","AQS","370670022","1","24.8","ppb","23","Hattie Avenue","23","96.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"08/24/2022","AQS","370670022","1","18","ppb","17","Hattie Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
