"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/26/2022","AQS","371190045","1","0.7","ppm","8","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"01/27/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"01/28/2022","AQS","371190045","1","0.7","ppm","8","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"01/29/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"01/30/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"01/31/2022","AQS","371190045","1","1","ppm","11","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/01/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/02/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/03/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/04/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/05/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/06/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/07/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/08/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/09/2022","AQS","371190045","1","0.7","ppm","8","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/10/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/11/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/12/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/13/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/14/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/15/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/16/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/17/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/18/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/19/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/20/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/21/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/22/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/23/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/24/2022","AQS","371190045","1","0.9","ppm","10","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/25/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/26/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/27/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"02/28/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/01/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/02/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/03/2022","AQS","371190045","1","0.7","ppm","8","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/04/2022","AQS","371190045","1","0.6","ppm","7","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/05/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/06/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/07/2022","AQS","371190045","1","0.4","ppm","5","Remount","18","75.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/08/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/09/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/10/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/11/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/12/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/13/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/14/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/15/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/16/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/17/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/18/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/19/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/20/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/21/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/22/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/23/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/24/2022","AQS","371190045","1","0.3","ppm","3","Remount","18","75.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/25/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/26/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/27/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/28/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/29/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/30/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"03/31/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/01/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/02/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/03/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/04/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/05/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/06/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/07/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/08/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/09/2022","AQS","371190045","1","0.2","ppm","2","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/10/2022","AQS","371190045","1","0.3","ppm","3","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/11/2022","AQS","371190045","1","0.4","ppm","5","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/12/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
"04/13/2022","AQS","371190045","1","0.5","ppm","6","Remount","24","100.0000","42101","Carbon monoxide","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.213171","-80.874084"
